Time,Data receive rate for V03_n3,Data receive rate for V03_n3 v0,Data receive rate for V03_n3 v1,Data receive rate for V03_n3 v2,Data receive rate for V03_n3 v3,Data receive rate for V03_n3 v4,Data receive rate for V03_n3 v5,Data transmit rate for V03_n3,Data transmit rate for V03_n3 v0,Data transmit rate for V03_n3 v1,Data transmit rate for V03_n3 v2,Data transmit rate for V03_n3 v3,Data transmit rate for V03_n3 v4,Data transmit rate for V03_n3 v5,Usage for V03_n3,Usage for V03_n3 v0,Usage for V03_n3 v1,Usage for V03_n3 v2,Usage for V03_n3 v3,Usage for V03_n3 v4,Usage for V03_n3 v5
2022-03-31T16:00:00.000Z,2309,1061,967,276,0,0,3,1665,1440,211,0,0,0,13,3975,2502,1178,276,0,0,17
2022-03-31T18:00:00.000Z,1794,882,655,252,0,0,3,1510,1291,204,0,0,0,13,3305,2174,860,252,0,0,17
2022-03-31T20:00:00.000Z,1803,667,933,195,0,3,3,1277,990,271,0,0,1,14,3081,1657,1205,195,0,4,18
2022-03-31T22:00:00.000Z,2105,1450,580,69,0,0,3,1935,1326,594,0,0,0,13,4040,2777,1174,69,0,0,17
2022-04-01T00:00:00.000Z,2953,317,2588,42,0,0,3,1089,683,391,0,0,0,13,4042,1000,2981,42,0,0,17
2022-04-01T02:00:00.000Z,3441,218,3174,43,0,0,3,443,302,128,0,0,0,12,3885,521,3302,43,0,0,16
2022-04-01T04:00:00.000Z,9527,821,8295,405,0,0,3,996,787,195,0,0,0,12,10523,1609,8490,405,0,0,16
2022-04-01T06:00:00.000Z,8978,2631,4645,1695,0,1,3,3310,2926,370,0,0,0,13,12288,5558,5016,1695,0,1,17
2022-04-01T08:00:00.000Z,10758,4521,3404,2828,0,0,3,5089,4214,860,0,0,0,14,15848,8736,4264,2828,0,0,17
2022-04-01T10:00:00.000Z,6427,3788,651,1982,0,1,3,4789,4174,600,0,0,0,13,11216,7963,1252,1982,0,1,17
2022-04-01T12:00:00.000Z,3521,2112,256,1148,0,0,3,2926,2547,364,0,0,0,13,6448,4660,620,1148,0,0,17
2022-04-01T14:00:00.000Z,1382,812,274,291,0,0,3,1387,1188,184,0,0,0,13,2769,2001,458,291,0,0,16
2022-04-01T16:00:00.000Z,988,640,157,185,0,0,3,1119,939,165,0,0,0,13,2107,1581,322,185,0,0,17
2022-04-01T18:00:00.000Z,1161,585,428,143,0,0,3,1027,851,161,0,0,0,13,2189,1437,589,143,0,0,17
2022-04-01T20:00:00.000Z,1316,509,672,126,0,3,3,953,686,252,0,0,1,13,2270,1196,924,126,0,4,17
2022-04-01T22:00:00.000Z,2435,1462,897,70,0,0,3,2007,1367,625,0,0,0,14,4443,2829,1522,70,0,0,18
2022-04-02T00:00:00.000Z,2222,410,1764,42,0,0,3,995,689,291,0,0,0,13,3217,1100,2056,42,0,0,17
2022-04-02T02:00:00.000Z,521,341,145,31,0,0,3,604,473,117,0,0,0,13,1127,814,262,31,0,0,17
2022-04-02T04:00:00.000Z,914,432,425,52,0,0,3,618,499,104,0,0,0,14,1533,932,529,52,0,0,17
2022-04-02T06:00:00.000Z,1395,955,307,126,0,1,3,1221,1027,178,0,0,0,14,2616,1983,486,126,0,1,17
2022-04-02T08:00:00.000Z,978,513,286,174,0,0,3,875,722,137,0,0,0,14,1854,1236,423,174,0,0,18
2022-04-02T10:00:00.000Z,1056,532,370,148,0,1,3,939,759,166,0,0,0,13,1996,1292,536,148,0,1,17
2022-04-02T12:00:00.000Z,1142,460,535,142,0,0,3,839,678,146,0,0,0,14,1982,1138,682,142,0,0,17
2022-04-02T14:00:00.000Z,1506,582,771,146,0,0,3,1021,803,203,0,0,0,14,2528,1386,975,146,0,0,17
2022-04-02T16:00:00.000Z,1395,643,599,148,0,0,3,1017,840,163,0,0,0,13,2412,1484,762,148,0,0,17
2022-04-02T18:00:00.000Z,1026,429,453,140,0,0,3,813,655,143,0,0,0,13,1840,1084,597,140,0,0,17
2022-04-02T20:00:00.000Z,1163,414,605,136,0,3,3,702,563,124,0,0,1,13,1865,977,729,136,0,4,17
2022-04-02T22:00:00.000Z,2318,1349,874,89,0,0,3,1693,1167,511,0,0,0,14,4012,2518,1385,89,0,0,18
2022-04-03T00:00:00.000Z,1798,282,1439,71,0,0,3,791,516,259,0,0,0,14,2590,800,1698,71,0,0,18
2022-04-03T02:00:00.000Z,949,228,650,66,0,0,3,459,313,131,0,0,0,13,1409,541,781,66,0,0,17
2022-04-03T04:00:00.000Z,612,409,119,78,0,0,3,599,462,122,0,0,0,13,1212,872,242,78,0,0,17
2022-04-03T06:00:00.000Z,791,458,215,113,0,1,3,778,603,161,0,0,0,13,1571,1061,377,113,0,1,17
2022-04-03T08:00:00.000Z,936,441,346,144,0,0,3,765,624,127,0,0,0,12,1702,1065,473,144,0,0,17
2022-04-03T10:00:00.000Z,2375,1208,302,858,0,1,3,905,717,173,0,0,0,14,3281,1926,475,858,0,1,18
2022-04-03T12:00:00.000Z,875,548,154,167,0,0,3,863,711,137,0,0,0,13,1739,1260,291,167,0,0,17
2022-04-03T14:00:00.000Z,1059,588,293,172,0,0,3,961,788,159,0,0,0,12,2021,1377,453,172,0,0,16
2022-04-03T16:00:00.000Z,818,539,91,182,0,0,3,908,740,153,0,0,0,13,1726,1280,244,182,0,0,17
2022-04-03T18:00:00.000Z,1307,556,547,199,0,0,3,952,781,156,0,0,0,13,2260,1338,704,199,0,0,17
2022-04-03T20:00:00.000Z,1349,685,494,161,0,3,3,1082,851,216,0,0,1,13,2432,1536,711,161,0,4,17
2022-04-03T22:00:00.000Z,1999,1427,466,101,0,0,3,2099,1233,851,0,0,0,13,4098,2660,1317,101,0,0,17
2022-04-04T00:00:00.000Z,609,208,324,73,0,0,3,616,412,190,0,0,0,13,1227,621,514,73,0,0,16
2022-04-04T02:00:00.000Z,597,198,326,67,0,0,3,384,268,101,0,0,0,14,981,465,428,67,0,0,18
2022-04-04T04:00:00.000Z,2553,1025,944,579,0,0,3,1093,925,154,0,0,0,13,3647,1950,1098,579,0,0,17
2022-04-04T06:00:00.000Z,6491,3301,1192,1992,0,0,3,3915,3447,454,0,0,0,13,10407,6749,1647,1992,0,1,17
2022-04-04T08:00:00.000Z,6214,3664,311,2232,0,0,3,4669,4036,618,0,0,0,13,10883,7701,929,2232,0,0,17
2022-04-04T10:00:00.000Z,7305,3399,1862,2038,0,0,3,4291,3839,437,0,0,0,13,11597,7239,2299,2038,0,0,17
2022-04-04T12:00:00.000Z,5895,2774,1577,1539,0,0,3,3565,3146,406,0,0,0,12,9461,5921,1983,1539,0,0,16
2022-04-04T14:00:00.000Z,2197,1166,483,543,0,0,3,1711,1507,191,0,0,0,12,3910,2673,675,543,0,0,16
2022-04-04T16:00:00.000Z,1262,939,30,287,0,0,3,1483,1307,162,0,0,0,13,2745,2247,192,287,0,0,17
2022-04-04T18:00:00.000Z,1248,739,234,269,0,0,3,1269,1100,155,0,0,0,13,2517,1840,389,269,0,0,16
2022-04-04T20:00:00.000Z,1268,566,481,213,0,3,3,1037,763,259,0,0,1,14,2306,1330,740,213,0,4,17
2022-04-04T22:00:00.000Z,2068,1468,487,107,0,0,3,1873,1299,559,0,0,0,13,3942,2769,1047,107,0,0,17
2022-04-05T00:00:00.000Z,2966,366,2506,88,0,0,3,972,625,333,0,0,0,13,3939,991,2840,88,0,0,17
2022-04-05T02:00:00.000Z,1024,412,514,93,0,0,3,582,461,107,0,0,0,14,1607,873,621,93,0,0,17
2022-04-05T04:00:00.000Z,2092,1326,143,618,0,0,3,1424,1191,219,0,0,0,12,3516,2517,362,618,0,0,16
2022-04-05T06:00:00.000Z,4619,2651,282,1680,0,1,3,3307,2900,393,0,0,0,13,7927,5551,675,1680,0,1,17
2022-04-05T08:00:00.000Z,5813,3172,759,1876,0,0,3,4105,3640,450,0,0,0,13,9918,6812,1210,1876,0,0,17
2022-04-05T10:00:00.000Z,6556,3241,1302,2007,0,1,3,3950,3565,371,0,0,0,13,10507,6807,1674,2007,0,1,16
2022-04-05T12:00:00.000Z,5544,3272,441,1824,0,0,3,3753,3273,466,0,0,0,13,9297,6546,908,1824,0,0,16
2022-04-05T14:00:00.000Z,1903,982,482,434,0,0,3,1562,1342,204,0,0,0,13,3466,2325,687,434,0,0,17
2022-04-05T16:00:00.000Z,1415,667,471,272,0,0,3,1127,994,118,0,0,0,14,2543,1661,589,272,0,0,18
2022-04-05T18:00:00.000Z,1729,873,349,501,0,0,3,1108,969,125,0,0,0,13,2838,1843,474,501,0,0,16
2022-04-05T20:00:00.000Z,908,467,251,182,0,3,3,852,705,131,0,0,1,13,1761,1172,383,182,0,4,17
2022-04-05T22:00:00.000Z,1584,1302,184,92,0,0,3,1577,1123,438,0,0,0,14,3161,2426,623,92,0,0,17
2022-04-06T00:00:00.000Z,1144,273,800,66,0,0,3,673,452,207,0,0,0,13,1818,725,1007,66,0,0,17
2022-04-06T02:00:00.000Z,3323,292,2952,73,0,0,3,490,362,113,0,0,0,14,3814,654,3066,73,0,0,18
2022-04-06T04:00:00.000Z,7764,1137,6035,586,0,0,3,1184,985,185,0,0,0,13,8949,2123,6221,586,0,0,17
2022-04-06T06:00:00.000Z,5786,2856,1519,1406,0,0,3,3684,3235,434,0,0,0,14,9471,6091,1953,1406,0,0,18
2022-04-06T08:00:00.000Z,9371,3159,4230,1977,0,0,3,4078,3538,525,0,0,0,13,13449,6698,4755,1977,0,0,17
2022-04-06T10:00:00.000Z,6473,3037,1502,1928,0,1,3,3661,3290,355,0,0,0,14,10135,6329,1858,1928,0,1,18
2022-04-06T12:00:00.000Z,3685,2124,214,1342,0,0,3,2825,2506,306,0,0,0,13,6511,4631,519,1342,0,0,17
2022-04-06T14:00:00.000Z,17806,841,16567,393,0,0,3,1484,1179,291,0,0,0,12,19291,2020,16858,393,0,0,16
2022-04-06T16:00:00.000Z,1627,641,734,246,0,0,3,1094,942,138,0,0,0,13,2721,1583,872,246,0,0,17
2022-04-06T18:00:00.000Z,1899,887,518,489,0,0,3,1113,958,140,0,0,0,13,3012,1847,658,489,0,0,17
2022-04-06T20:00:00.000Z,1403,519,680,196,0,3,3,1073,705,353,0,0,1,13,2477,1225,1033,196,0,4,17
2022-04-06T22:00:00.000Z,2680,1400,1178,97,0,0,3,2079,1224,840,0,0,0,14,4760,2624,2018,97,0,0,18
2022-04-07T00:00:00.000Z,473,301,102,64,0,0,3,591,404,172,0,0,0,14,1065,706,274,64,0,0,17
2022-04-07T02:00:00.000Z,1163,470,624,64,0,0,3,693,536,143,0,0,0,13,1857,1006,766,64,0,0,17
2022-04-07T04:00:00.000Z,2272,1136,578,554,0,0,3,1198,1004,180,0,0,0,13,3472,2141,758,554,0,0,16
2022-04-07T06:00:00.000Z,5138,2305,1414,1412,0,2,3,2979,2645,320,0,0,0,12,8118,4951,1734,1412,0,2,16
2022-04-07T08:00:00.000Z,6825,3374,1333,2112,0,0,3,3790,3420,355,0,0,0,14,10616,6795,1688,2112,0,0,18
2022-04-07T10:00:00.000Z,4897,2446,918,1527,0,1,3,3330,2879,437,0,0,0,13,8229,5326,1355,1527,0,1,17
2022-04-07T12:00:00.000Z,4413,1846,1432,1130,0,0,3,2577,2256,307,0,0,0,13,6991,4102,1739,1130,0,0,17
2022-04-07T14:00:00.000Z,2073,811,872,384,0,0,3,1331,1104,212,0,0,0,14,3405,1916,1085,384,0,0,17
2022-04-07T16:00:00.000Z,1374,632,512,225,0,0,3,1073,884,174,0,0,0,13,2448,1516,687,225,0,0,17
2022-04-07T18:00:00.000Z,1367,637,504,219,0,0,3,1097,895,188,0,0,0,13,2464,1532,693,219,0,0,17
2022-04-07T20:00:00.000Z,1750,710,640,385,0,8,3,17559,671,16867,0,0,2,17,19309,1382,17508,385,0,11,21
2022-04-07T22:00:00.000Z,2213,1452,661,92,0,2,3,23322,1249,22055,0,0,1,14,25536,2701,22717,92,0,4,18
2022-04-08T00:00:00.000Z,570,230,274,60,0,0,3,4329,541,3773,0,0,0,13,4900,772,4047,60,0,1,17
2022-04-08T02:00:00.000Z,816,212,533,65,0,0,3,385,284,87,0,0,0,13,1202,496,621,65,0,0,17
2022-04-08T04:00:00.000Z,8557,1067,7169,315,0,0,3,1516,1164,337,0,0,0,13,10074,2231,7506,315,0,0,18
2022-04-08T06:00:00.000Z,5511,2771,851,1879,0,5,3,3132,2525,593,0,0,0,13,8644,5297,1444,1879,0,5,17
2022-04-08T08:00:00.000Z,5927,3015,835,2071,0,0,3,3256,2886,354,0,0,0,14,9183,5903,1189,2071,0,0,18
2022-04-08T10:00:00.000Z,4316,2296,613,1402,0,0,3,3320,2694,612,0,0,0,13,7637,4991,1225,1402,0,0,17
2022-04-08T12:00:00.000Z,4787,2436,748,1597,0,0,3,2385,2032,338,0,0,0,13,7172,4469,1087,1597,0,0,17
2022-04-08T14:00:00.000Z,2049,930,607,507,0,0,3,1126,946,165,0,0,0,13,3175,1877,772,507,0,0,17
2022-04-08T16:00:00.000Z,1505,646,673,180,0,0,3,971,799,158,0,0,0,13,2476,1446,831,180,0,0,16
2022-04-08T18:00:00.000Z,876,507,214,149,0,0,3,800,675,111,0,0,0,12,1676,1183,325,149,0,0,16
2022-04-08T20:00:00.000Z,921,423,378,106,0,8,3,9345,512,8812,0,0,3,17,10267,936,9190,106,0,11,21
2022-04-08T22:00:00.000Z,1926,1690,170,59,0,0,3,2377,1395,967,0,0,0,13,4303,3086,1138,59,0,0,17
2022-04-09T00:00:00.000Z,2674,328,2306,35,0,0,3,822,525,283,0,0,0,13,3497,853,2589,35,0,0,17
2022-04-09T02:00:00.000Z,626,316,270,35,0,0,3,487,354,119,0,0,0,13,1114,670,389,35,0,0,17
2022-04-09T04:00:00.000Z,6236,477,5706,47,0,0,3,703,523,166,0,0,0,14,6940,1001,5872,47,0,0,17
2022-04-09T06:00:00.000Z,879,374,406,93,0,1,3,617,492,111,0,0,0,13,1496,866,517,93,0,1,17
2022-04-09T08:00:00.000Z,636,438,53,139,0,0,3,754,592,147,0,0,0,13,1391,1031,201,139,0,0,16
2022-04-09T10:00:00.000Z,718,462,110,141,0,1,3,818,625,178,0,0,0,13,1537,1088,289,141,0,1,17
2022-04-09T12:00:00.000Z,581,347,92,136,0,0,3,614,460,138,0,0,0,13,1195,809,231,136,0,0,17
2022-04-09T14:00:00.000Z,883,423,319,135,0,0,3,719,559,145,0,0,0,13,1603,983,464,135,0,0,17
2022-04-09T16:00:00.000Z,766,416,203,142,0,0,3,695,548,133,0,0,0,13,1462,965,337,142,0,0,17
2022-04-09T18:00:00.000Z,795,443,206,140,0,0,3,742,568,160,0,0,0,13,1538,1012,366,140,0,0,17
2022-04-09T20:00:00.000Z,962,417,408,124,0,8,3,5293,511,4761,0,0,2,17,6256,929,5169,124,0,10,21
2022-04-09T22:00:00.000Z,2334,1374,902,53,0,0,3,1787,1133,639,0,0,0,14,4122,2508,1542,53,0,0,17
2022-04-10T00:00:00.000Z,1881,339,1497,38,0,0,3,888,573,300,0,0,0,13,2769,913,1798,38,0,0,16
2022-04-10T02:00:00.000Z,701,324,337,35,0,0,3,459,360,85,0,0,0,13,1162,685,422,35,0,0,17
2022-04-10T04:00:00.000Z,618,508,61,43,0,0,3,638,523,100,0,0,0,13,1256,1032,161,43,0,0,17
2022-04-10T06:00:00.000Z,672,423,174,69,0,0,3,603,508,80,0,0,0,13,1275,933,254,69,0,0,17
2022-04-10T08:00:00.000Z,1065,491,458,111,0,0,3,728,606,107,0,0,0,13,1794,1098,565,111,0,0,17
2022-04-10T10:00:00.000Z,1368,568,656,139,0,1,3,844,719,109,0,0,0,13,2213,1288,766,139,0,1,17
2022-04-10T12:00:00.000Z,1483,593,735,150,0,0,3,856,736,104,0,0,0,14,2340,1330,840,150,0,0,18
2022-04-10T14:00:00.000Z,1523,838,311,368,0,0,3,904,774,115,0,0,0,12,2427,1613,427,368,0,0,16
2022-04-10T16:00:00.000Z,1041,574,305,156,0,0,3,871,760,97,0,0,0,13,1913,1334,403,156,0,0,17
2022-04-10T18:00:00.000Z,1231,460,593,172,0,0,3,775,643,118,0,0,0,12,2006,1103,712,172,0,0,16
2022-04-10T20:00:00.000Z,729,315,276,124,0,8,3,5098,459,4618,0,0,2,16,5828,776,4895,124,0,10,20
2022-04-10T22:00:00.000Z,1706,1302,335,63,0,0,3,2044,1114,916,0,0,0,12,3750,2418,1252,63,0,0,16
2022-04-11T00:00:00.000Z,1037,233,745,53,0,0,3,631,409,208,0,0,0,13,1669,643,953,53,0,0,17
2022-04-11T02:00:00.000Z,854,273,512,63,0,0,3,427,315,98,0,0,0,13,1281,589,610,63,0,0,16
2022-04-11T04:00:00.000Z,1833,1066,222,541,0,0,3,1063,897,152,0,0,0,13,2897,1963,374,541,0,0,17
2022-04-11T06:00:00.000Z,6755,2471,2755,1524,0,1,3,3076,2668,393,0,0,0,13,9832,5140,3148,1524,0,1,17
2022-04-11T08:00:00.000Z,6712,2876,1862,1969,0,0,3,3365,3039,311,0,0,0,14,10078,5915,2173,1969,0,0,17
2022-04-11T10:00:00.000Z,5509,2562,1264,1678,0,1,3,3278,2974,290,0,0,0,12,8789,5536,1555,1678,0,1,16
2022-04-11T12:00:00.000Z,5729,2251,1961,1512,0,0,3,2748,2405,327,0,0,0,14,8477,4656,2288,1512,0,0,18
2022-04-11T14:00:00.000Z,2267,1018,849,395,0,0,3,1537,1321,202,0,0,0,13,3804,2340,1050,395,0,0,17
2022-04-11T16:00:00.000Z,1137,561,356,214,0,0,3,1000,852,134,0,0,0,13,2138,1414,491,214,0,0,17
2022-04-11T18:00:00.000Z,1231,589,438,198,0,0,3,1075,880,180,0,0,0,13,2307,1470,618,198,0,0,17
2022-04-11T20:00:00.000Z,1256,420,676,150,0,5,3,1054,609,428,0,0,1,14,2311,1030,1104,150,0,6,18
2022-04-11T22:00:00.000Z,1727,1287,365,70,0,0,3,1639,1093,532,0,0,0,12,3367,2382,897,70,0,0,16
2022-04-12T00:00:00.000Z,1594,179,1375,35,0,0,3,766,435,316,0,0,0,13,2361,615,1691,35,0,0,17
2022-04-12T02:00:00.000Z,527,306,180,35,0,0,3,483,371,98,0,0,0,13,1011,678,279,35,0,0,16
2022-04-12T04:00:00.000Z,1366,771,309,281,0,0,3,1076,872,190,0,0,0,12,2443,1644,499,281,0,0,16
2022-04-12T06:00:00.000Z,6837,3192,1334,2305,0,0,3,3054,2503,537,0,0,0,12,9892,5696,1872,2305,0,0,16
2022-04-12T08:00:00.000Z,7236,3134,2354,1742,0,0,3,3724,3374,335,0,0,0,13,10960,6508,2690,1742,0,0,17
2022-04-12T10:00:00.000Z,5488,2321,1705,1457,0,0,3,3194,2774,406,0,0,0,13,8684,5096,2111,1457,0,0,17
2022-04-12T12:00:00.000Z,6617,2103,3127,1382,0,0,3,2592,2213,364,0,0,0,13,9210,4317,3491,1382,0,0,17
2022-04-12T14:00:00.000Z,2471,992,890,584,0,0,3,1221,1035,171,0,0,0,13,3693,2027,1061,584,0,0,17
2022-04-12T16:00:00.000Z,2200,1011,515,669,0,0,3,908,751,143,0,0,0,13,3110,1762,659,669,0,0,17
2022-04-12T18:00:00.000Z,1070,614,244,205,0,0,3,1010,827,167,0,0,0,14,2081,1442,412,205,0,0,18
2022-04-12T20:00:00.000Z,1680,667,630,369,0,9,3,13063,555,12486,0,0,3,17,14744,1223,13117,369,0,12,21
2022-04-12T22:00:00.000Z,2090,1370,642,71,0,1,3,5044,1152,3876,0,0,0,13,7134,2523,4519,71,0,1,17
2022-04-13T00:00:00.000Z,4666,283,4329,48,0,0,3,722,424,283,0,0,0,14,5388,707,4612,48,0,0,18
2022-04-13T02:00:00.000Z,2044,286,1710,43,0,0,3,447,309,123,0,0,0,13,2491,595,1834,43,0,0,17
2022-04-13T04:00:00.000Z,2672,699,1688,278,0,0,3,956,756,185,0,0,0,13,3628,1456,1874,278,0,0,17
2022-04-13T06:00:00.000Z,5062,2263,1368,1425,0,1,3,2768,2380,373,0,0,0,14,7830,4644,1741,1425,0,1,17
2022-04-13T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
