Time,Usage for R02_n2
2022-03-20T16:00:00.000Z,6832
2022-03-20T18:00:00.000Z,13591
2022-03-20T20:00:00.000Z,94232
2022-03-20T22:00:00.000Z,162067
2022-03-21T00:00:00.000Z,138416
2022-03-21T02:00:00.000Z,63154
2022-03-21T04:00:00.000Z,35753
2022-03-21T06:00:00.000Z,17943
2022-03-21T08:00:00.000Z,7616
2022-03-21T10:00:00.000Z,4905
2022-03-21T12:00:00.000Z,5215
2022-03-21T14:00:00.000Z,15284
2022-03-21T16:00:00.000Z,11087
2022-03-21T18:00:00.000Z,3240
2022-03-21T20:00:00.000Z,88357
2022-03-21T22:00:00.000Z,120468
2022-03-22T00:00:00.000Z,152699
2022-03-22T02:00:00.000Z,102366
2022-03-22T04:00:00.000Z,26110
2022-03-22T06:00:00.000Z,18732
2022-03-22T08:00:00.000Z,8656
2022-03-22T10:00:00.000Z,4936
2022-03-22T12:00:00.000Z,4879
2022-03-22T14:00:00.000Z,15144
2022-03-22T16:00:00.000Z,20137
2022-03-22T18:00:00.000Z,3377
2022-03-22T20:00:00.000Z,96632
2022-03-22T22:00:00.000Z,276317
2022-03-23T00:00:00.000Z,137033
2022-03-23T02:00:00.000Z,37567
2022-03-23T04:00:00.000Z,43432
2022-03-23T06:00:00.000Z,18955
2022-03-23T08:00:00.000Z,8146
2022-03-23T10:00:00.000Z,5070
2022-03-23T12:00:00.000Z,4888
2022-03-23T14:00:00.000Z,15801
2022-03-23T16:00:00.000Z,10880
2022-03-23T18:00:00.000Z,3892
2022-03-23T20:00:00.000Z,93495
2022-03-23T22:00:00.000Z,141589
2022-03-24T00:00:00.000Z,158918
2022-03-24T02:00:00.000Z,77198
2022-03-24T04:00:00.000Z,64680
2022-03-24T06:00:00.000Z,18941
2022-03-24T08:00:00.000Z,8602
2022-03-24T10:00:00.000Z,5936
2022-03-24T12:00:00.000Z,4547
2022-03-24T14:00:00.000Z,15305
2022-03-24T16:00:00.000Z,7366
2022-03-24T18:00:00.000Z,4157
2022-03-24T20:00:00.000Z,98076
2022-03-24T22:00:00.000Z,198971
2022-03-25T00:00:00.000Z,103490
2022-03-25T02:00:00.000Z,91468
2022-03-25T04:00:00.000Z,25664
2022-03-25T06:00:00.000Z,18832
2022-03-25T08:00:00.000Z,7846
2022-03-25T10:00:00.000Z,6791
2022-03-25T12:00:00.000Z,6413
2022-03-25T14:00:00.000Z,17645
2022-03-25T16:00:00.000Z,12373
2022-03-25T18:00:00.000Z,2942
2022-03-25T20:00:00.000Z,98688
2022-03-25T22:00:00.000Z,148341
2022-03-26T00:00:00.000Z,77448
2022-03-26T02:00:00.000Z,62831
2022-03-26T04:00:00.000Z,49788
2022-03-26T06:00:00.000Z,18268
2022-03-26T08:00:00.000Z,6434
2022-03-26T10:00:00.000Z,11571
2022-03-26T12:00:00.000Z,3602
2022-03-26T14:00:00.000Z,13669
2022-03-26T16:00:00.000Z,3615
2022-03-26T18:00:00.000Z,48969
2022-03-26T20:00:00.000Z,154002
2022-03-26T22:00:00.000Z,250897
2022-03-27T00:00:00.000Z,150104
2022-03-27T02:00:00.000Z,85604
2022-03-27T04:00:00.000Z,39759
2022-03-27T06:00:00.000Z,12764
2022-03-27T08:00:00.000Z,3067
2022-03-27T10:00:00.000Z,2842
2022-03-27T12:00:00.000Z,3027
2022-03-27T14:00:00.000Z,13353
2022-03-27T16:00:00.000Z,6473
2022-03-27T18:00:00.000Z,17366
2022-03-27T20:00:00.000Z,226947
2022-03-27T22:00:00.000Z,175140
2022-03-28T00:00:00.000Z,27343
2022-03-28T02:00:00.000Z,56707
2022-03-28T04:00:00.000Z,4117
2022-03-28T06:00:00.000Z,21316
2022-03-28T08:00:00.000Z,4967
2022-03-28T10:00:00.000Z,5385
2022-03-28T12:00:00.000Z,7608
2022-03-28T14:00:00.000Z,16496
2022-03-28T16:00:00.000Z,10710
2022-03-28T18:00:00.000Z,3403
2022-03-28T20:00:00.000Z,209361
2022-03-28T22:00:00.000Z,182435
2022-03-29T00:00:00.000Z,46541
2022-03-29T02:00:00.000Z,76392
2022-03-29T04:00:00.000Z,5240
2022-03-29T06:00:00.000Z,22502
2022-03-29T08:00:00.000Z,5217
2022-03-29T10:00:00.000Z,4911
2022-03-29T12:00:00.000Z,4761
2022-03-29T14:00:00.000Z,20068
2022-03-29T16:00:00.000Z,4531
2022-03-29T18:00:00.000Z,3075
2022-03-29T20:00:00.000Z,225241
2022-03-29T22:00:00.000Z,264238
2022-03-30T00:00:00.000Z,44099
2022-03-30T02:00:00.000Z,65517
2022-03-30T04:00:00.000Z,4852
2022-03-30T06:00:00.000Z,22294
2022-03-30T08:00:00.000Z,6651
2022-03-30T10:00:00.000Z,7110
2022-03-30T12:00:00.000Z,4628
2022-03-30T14:00:00.000Z,15577
2022-03-30T16:00:00.000Z,11791
2022-03-30T18:00:00.000Z,2850
2022-03-30T20:00:00.000Z,195040
2022-03-30T22:00:00.000Z,147538
2022-03-31T00:00:00.000Z,35166
2022-03-31T02:00:00.000Z,63089
2022-03-31T04:00:00.000Z,4747
2022-03-31T06:00:00.000Z,21892
2022-03-31T08:00:00.000Z,5675
2022-03-31T10:00:00.000Z,10779
2022-03-31T12:00:00.000Z,5196
2022-03-31T14:00:00.000Z,19776
2022-03-31T16:00:00.000Z,5504
2022-03-31T18:00:00.000Z,2844
2022-03-31T20:00:00.000Z,212638
2022-03-31T22:00:00.000Z,129057
2022-04-01T00:00:00.000Z,153814
2022-04-01T02:00:00.000Z,111838
2022-04-01T04:00:00.000Z,19875
2022-04-01T06:00:00.000Z,21275
2022-04-01T08:00:00.000Z,5900
2022-04-01T10:00:00.000Z,5635
2022-04-01T12:00:00.000Z,4657
2022-04-01T14:00:00.000Z,22993
2022-04-01T16:00:00.000Z,4302
2022-04-01T18:00:00.000Z,7990
2022-04-01T20:00:00.000Z,160979
2022-04-01T22:00:00.000Z,109897
2022-04-02T00:00:00.000Z,45918
2022-04-02T02:00:00.000Z,63440
2022-04-02T04:00:00.000Z,40387
2022-04-02T06:00:00.000Z,19551
2022-04-02T08:00:00.000Z,4121
2022-04-02T10:00:00.000Z,3899
2022-04-02T12:00:00.000Z,3783
2022-04-02T14:00:00.000Z,14147
2022-04-02T16:00:00.000Z,14859
2022-04-02T18:00:00.000Z,125147
2022-04-02T20:00:00.000Z,221584
2022-04-02T22:00:00.000Z,170220
2022-04-03T00:00:00.000Z,70553
2022-04-03T02:00:00.000Z,67163
2022-04-03T04:00:00.000Z,33736
2022-04-03T06:00:00.000Z,21728
2022-04-03T08:00:00.000Z,5593
2022-04-03T10:00:00.000Z,3244
2022-04-03T12:00:00.000Z,2901
2022-04-03T14:00:00.000Z,13610
2022-04-03T16:00:00.000Z,6233
2022-04-03T18:00:00.000Z,15809
2022-04-03T20:00:00.000Z,190951
2022-04-03T22:00:00.000Z,145871
2022-04-04T00:00:00.000Z,31331
2022-04-04T02:00:00.000Z,77054
2022-04-04T04:00:00.000Z,3818
2022-04-04T06:00:00.000Z,22036
2022-04-04T08:00:00.000Z,9369
2022-04-04T10:00:00.000Z,8839
2022-04-04T12:00:00.000Z,7649
2022-04-04T14:00:00.000Z,21369
2022-04-04T16:00:00.000Z,5261
2022-04-04T18:00:00.000Z,3243
2022-04-04T20:00:00.000Z,160363
2022-04-04T22:00:00.000Z,106695
2022-04-05T00:00:00.000Z,101975
2022-04-05T02:00:00.000Z,85566
2022-04-05T04:00:00.000Z,12380
2022-04-05T06:00:00.000Z,24878
2022-04-05T08:00:00.000Z,7140
2022-04-05T10:00:00.000Z,6103
2022-04-05T12:00:00.000Z,6015
2022-04-05T14:00:00.000Z,17381
2022-04-05T16:00:00.000Z,10347
2022-04-05T18:00:00.000Z,3146
2022-04-05T20:00:00.000Z,243979
2022-04-05T22:00:00.000Z,120788
2022-04-06T00:00:00.000Z,58017
2022-04-06T02:00:00.000Z,37216
2022-04-06T04:00:00.000Z,39036
2022-04-06T06:00:00.000Z,28948
2022-04-06T08:00:00.000Z,8751
2022-04-06T10:00:00.000Z,8772
2022-04-06T12:00:00.000Z,9291
2022-04-06T14:00:00.000Z,20495
2022-04-06T16:00:00.000Z,10034
2022-04-06T18:00:00.000Z,3287
2022-04-06T20:00:00.000Z,161065
2022-04-06T22:00:00.000Z,158042
2022-04-07T00:00:00.000Z,41103
2022-04-07T02:00:00.000Z,79372
2022-04-07T04:00:00.000Z,7734
2022-04-07T06:00:00.000Z,22101
2022-04-07T08:00:00.000Z,5520
2022-04-07T10:00:00.000Z,5032
2022-04-07T12:00:00.000Z,6397
2022-04-07T14:00:00.000Z,18525
2022-04-07T16:00:00.000Z,6678
2022-04-07T18:00:00.000Z,3332
2022-04-07T20:00:00.000Z,167660
2022-04-07T22:00:00.000Z,147712
2022-04-08T00:00:00.000Z,30901
2022-04-08T02:00:00.000Z,67180
2022-04-08T04:00:00.000Z,13087
2022-04-08T06:00:00.000Z,22367
2022-04-08T08:00:00.000Z,6431
2022-04-08T10:00:00.000Z,6605
2022-04-08T12:00:00.000Z,4688
2022-04-08T14:00:00.000Z,23727
2022-04-08T16:00:00.000Z,3856
2022-04-08T18:00:00.000Z,3690
2022-04-08T20:00:00.000Z,162366
2022-04-08T22:00:00.000Z,80819
2022-04-09T00:00:00.000Z,59515
2022-04-09T02:00:00.000Z,76331
2022-04-09T04:00:00.000Z,9664
2022-04-09T06:00:00.000Z,19572
2022-04-09T08:00:00.000Z,37889
2022-04-09T10:00:00.000Z,121434
2022-04-09T12:00:00.000Z,3127
2022-04-09T14:00:00.000Z,13956
2022-04-09T16:00:00.000Z,8580
2022-04-09T18:00:00.000Z,112784
2022-04-09T20:00:00.000Z,223034
2022-04-09T22:00:00.000Z,150765
2022-04-10T00:00:00.000Z,121871
2022-04-10T02:00:00.000Z,60354
2022-04-10T04:00:00.000Z,42874
2022-04-10T06:00:00.000Z,24793
2022-04-10T08:00:00.000Z,9337
2022-04-10T10:00:00.000Z,8199
2022-04-10T12:00:00.000Z,3110
2022-04-10T14:00:00.000Z,13933
2022-04-10T16:00:00.000Z,6959
2022-04-10T18:00:00.000Z,47449
2022-04-10T20:00:00.000Z,165968
2022-04-10T22:00:00.000Z,166468
2022-04-11T00:00:00.000Z,53806
2022-04-11T02:00:00.000Z,60350
2022-04-11T04:00:00.000Z,22656
2022-04-11T06:00:00.000Z,20688
2022-04-11T08:00:00.000Z,5577
2022-04-11T10:00:00.000Z,5729
2022-04-11T12:00:00.000Z,5334
2022-04-11T14:00:00.000Z,15551
2022-04-11T16:00:00.000Z,11058
2022-04-11T18:00:00.000Z,4445
2022-04-11T20:00:00.000Z,152745
2022-04-11T22:00:00.000Z,92635
2022-04-12T00:00:00.000Z,100578
2022-04-12T02:00:00.000Z,68482
2022-04-12T04:00:00.000Z,28747
2022-04-12T06:00:00.000Z,20810
2022-04-12T08:00:00.000Z,8054
2022-04-12T10:00:00.000Z,
2022-04-12T12:00:00.000Z,
