Time,Usage for R03_n2
2021-11-01T00:00:00.000Z,13826
2021-11-02T00:00:00.000Z,17955
2021-11-03T00:00:00.000Z,14416
2021-11-04T00:00:00.000Z,21024
2021-11-05T00:00:00.000Z,43102
2021-11-06T00:00:00.000Z,14068
2021-11-07T00:00:00.000Z,14467
2021-11-08T00:00:00.000Z,15371
2021-11-09T00:00:00.000Z,14936
2021-11-10T00:00:00.000Z,18513
2021-11-11T00:00:00.000Z,14697
2021-11-12T00:00:00.000Z,22019
2021-11-13T00:00:00.000Z,14638
2021-11-14T00:00:00.000Z,14465
2021-11-15T00:00:00.000Z,17398
2021-11-16T00:00:00.000Z,30217
2021-11-17T00:00:00.000Z,21570
2021-11-18T00:00:00.000Z,27913
2021-11-19T00:00:00.000Z,14432
2021-11-20T00:00:00.000Z,14742
2021-11-21T00:00:00.000Z,14485
2021-11-22T00:00:00.000Z,17095
2021-11-23T00:00:00.000Z,24989
2021-11-24T00:00:00.000Z,15038
2021-11-25T00:00:00.000Z,15018
2021-11-26T00:00:00.000Z,21500
2021-11-27T00:00:00.000Z,15948
2021-11-28T00:00:00.000Z,14066
2021-11-29T00:00:00.000Z,22678
2021-11-30T00:00:00.000Z,18104
2021-12-01T00:00:00.000Z,14859
2021-12-02T00:00:00.000Z,15286
2021-12-03T00:00:00.000Z,14405
2021-12-04T00:00:00.000Z,15129
2021-12-05T00:00:00.000Z,12671
2021-12-06T00:00:00.000Z,26978
2021-12-07T00:00:00.000Z,21247
2021-12-08T00:00:00.000Z,27123
2021-12-09T00:00:00.000Z,31573
2021-12-10T00:00:00.000Z,21764
2021-12-11T00:00:00.000Z,14387
2021-12-12T00:00:00.000Z,14488
2021-12-13T00:00:00.000Z,18235
2021-12-14T00:00:00.000Z,19860
2021-12-15T00:00:00.000Z,15495
2021-12-16T00:00:00.000Z,14529
2021-12-17T00:00:00.000Z,21168
2021-12-18T00:00:00.000Z,15176
2021-12-19T00:00:00.000Z,14478
2021-12-20T00:00:00.000Z,17792
2021-12-21T00:00:00.000Z,19971
2021-12-22T00:00:00.000Z,15240
2021-12-23T00:00:00.000Z,17851
2021-12-24T00:00:00.000Z,13907
2021-12-25T00:00:00.000Z,14854
2021-12-26T00:00:00.000Z,14949
2021-12-27T00:00:00.000Z,13917
2021-12-28T00:00:00.000Z,20106
2021-12-29T00:00:00.000Z,15410
2021-12-30T00:00:00.000Z,15413
2021-12-31T00:00:00.000Z,21428
2022-01-01T00:00:00.000Z,24380
2022-01-02T00:00:00.000Z,15166
2022-01-03T00:00:00.000Z,15989
2022-01-04T00:00:00.000Z,19207
2022-01-05T00:00:00.000Z,37119
2022-01-06T00:00:00.000Z,17308
2022-01-07T00:00:00.000Z,22522
2022-01-08T00:00:00.000Z,20154
2022-01-09T00:00:00.000Z,17306
2022-01-10T00:00:00.000Z,25517
2022-01-11T00:00:00.000Z,17123
2022-01-12T00:00:00.000Z,25002
2022-01-13T00:00:00.000Z,18369
2022-01-14T00:00:00.000Z,16829
2022-01-15T00:00:00.000Z,21193
2022-01-16T00:00:00.000Z,16666
2022-01-17T00:00:00.000Z,7111
2022-01-18T00:00:00.000Z,21660
2022-01-19T00:00:00.000Z,18983
2022-01-20T00:00:00.000Z,18176
2022-01-21T00:00:00.000Z,16509
2022-01-22T00:00:00.000Z,20502
2022-01-23T00:00:00.000Z,16904
2022-01-24T00:00:00.000Z,15682
2022-01-25T00:00:00.000Z,17213
2022-01-26T00:00:00.000Z,17824
2022-01-27T00:00:00.000Z,22678
2022-01-28T00:00:00.000Z,15063
2022-01-29T00:00:00.000Z,22587
2022-01-30T00:00:00.000Z,17482
2022-01-31T00:00:00.000Z,5526
2022-02-01T00:00:00.000Z,17362
2022-02-02T00:00:00.000Z,16288
2022-02-03T00:00:00.000Z,17422
2022-02-04T00:00:00.000Z,16088
2022-02-05T00:00:00.000Z,19269
2022-02-06T00:00:00.000Z,18775
2022-02-07T00:00:00.000Z,19932
2022-02-08T00:00:00.000Z,16509
2022-02-09T00:00:00.000Z,17265
2022-02-10T00:00:00.000Z,18591
2022-02-11T00:00:00.000Z,16700
2022-02-12T00:00:00.000Z,19788
2022-02-13T00:00:00.000Z,19170
2022-02-14T00:00:00.000Z,17901
2022-02-15T00:00:00.000Z,15018
2022-02-16T00:00:00.000Z,19589
2022-02-17T00:00:00.000Z,16019
2022-02-18T00:00:00.000Z,16727
2022-02-19T00:00:00.000Z,20389
2022-02-20T00:00:00.000Z,18543
2022-02-21T00:00:00.000Z,20300
2022-02-22T00:00:00.000Z,16871
2022-02-23T00:00:00.000Z,19300
2022-02-24T00:00:00.000Z,18830
2022-02-25T00:00:00.000Z,15839
2022-02-26T00:00:00.000Z,19557
2022-02-27T00:00:00.000Z,20548
2022-02-28T00:00:00.000Z,20150
2022-03-01T00:00:00.000Z,14949
2022-03-02T00:00:00.000Z,20383
2022-03-03T00:00:00.000Z,18292
2022-03-04T00:00:00.000Z,13786
2022-03-05T00:00:00.000Z,19822
2022-03-06T00:00:00.000Z,19527
2022-03-07T00:00:00.000Z,19901
2022-03-08T00:00:00.000Z,17135
2022-03-09T00:00:00.000Z,18753
2022-03-10T00:00:00.000Z,16205
2022-03-11T00:00:00.000Z,2958
2022-03-12T00:00:00.000Z,5435
2022-03-13T00:00:00.000Z,18270
2022-03-14T00:00:00.000Z,7474
2022-03-15T00:00:00.000Z,18957
2022-03-16T00:00:00.000Z,19503
2022-03-17T00:00:00.000Z,19312
2022-03-18T00:00:00.000Z,17799
2022-03-19T00:00:00.000Z,18497
2022-03-20T00:00:00.000Z,18532
2022-03-21T00:00:00.000Z,19173
2022-03-22T00:00:00.000Z,18670
2022-03-23T00:00:00.000Z,19604
2022-03-24T00:00:00.000Z,18502
2022-03-25T00:00:00.000Z,17950
2022-03-26T00:00:00.000Z,18973
2022-03-27T00:00:00.000Z,18646
2022-03-28T00:00:00.000Z,7492
2022-03-29T00:00:00.000Z,17504
2022-03-30T00:00:00.000Z,19029
2022-03-31T00:00:00.000Z,18947
2022-04-01T00:00:00.000Z,54780
2022-04-02T00:00:00.000Z,18544
2022-04-03T00:00:00.000Z,18000
2022-04-04T00:00:00.000Z,17265
2022-04-05T00:00:00.000Z,16855
2022-04-06T00:00:00.000Z,24275
2022-04-07T00:00:00.000Z,17241
2022-04-08T00:00:00.000Z,19214
2022-04-09T00:00:00.000Z,16973
2022-04-10T00:00:00.000Z,20319
2022-04-11T00:00:00.000Z,19425
2022-04-12T00:00:00.000Z,
