Time,Usage for R03_n2
2021-08-07T00:00:00.000Z,16300
2021-08-08T00:00:00.000Z,21808
2021-08-09T00:00:00.000Z,94825
2021-08-10T00:00:00.000Z,59243
2021-08-11T00:00:00.000Z,37479
2021-08-12T00:00:00.000Z,3688
2021-08-13T00:00:00.000Z,39794
2021-08-14T00:00:00.000Z,2064
2021-08-15T00:00:00.000Z,2078
2021-08-16T00:00:00.000Z,2302
2021-08-17T00:00:00.000Z,2165
2021-08-18T00:00:00.000Z,2868
2021-08-19T00:00:00.000Z,2470
2021-08-20T00:00:00.000Z,2210
2021-08-21T00:00:00.000Z,2132
2021-08-22T00:00:00.000Z,2214
2021-08-23T00:00:00.000Z,6758
2021-08-24T00:00:00.000Z,4560
2021-08-25T00:00:00.000Z,9735
2021-08-26T00:00:00.000Z,5072
2021-08-27T00:00:00.000Z,5292
2021-08-28T00:00:00.000Z,5609
2021-08-29T00:00:00.000Z,3010
2021-08-30T00:00:00.000Z,9248
2021-08-31T00:00:00.000Z,3242
2021-09-01T00:00:00.000Z,32629
2021-09-02T00:00:00.000Z,5309
2021-09-03T00:00:00.000Z,17497
2021-09-04T00:00:00.000Z,12158
2021-09-05T00:00:00.000Z,9607
2021-09-06T00:00:00.000Z,16740
2021-09-07T00:00:00.000Z,17786
2021-09-08T00:00:00.000Z,18374
2021-09-09T00:00:00.000Z,22330
2021-09-10T00:00:00.000Z,13445
2021-09-11T00:00:00.000Z,11091
2021-09-12T00:00:00.000Z,10205
2021-09-13T00:00:00.000Z,29136
2021-09-14T00:00:00.000Z,17655
2021-09-15T00:00:00.000Z,17545
2021-09-16T00:00:00.000Z,74262
2021-09-17T00:00:00.000Z,2078
2021-09-18T00:00:00.000Z,2027
2021-09-19T00:00:00.000Z,2057
2021-09-20T00:00:00.000Z,2132
2021-09-21T00:00:00.000Z,2109
2021-09-22T00:00:00.000Z,2715
2021-09-23T00:00:00.000Z,3511
2021-09-24T00:00:00.000Z,3333
2021-09-25T00:00:00.000Z,1708
2021-09-26T00:00:00.000Z,1665
2021-09-27T00:00:00.000Z,1724
2021-09-28T00:00:00.000Z,1791
2021-09-29T00:00:00.000Z,2105
2021-09-30T00:00:00.000Z,1906
2021-10-01T00:00:00.000Z,1732
2021-10-02T00:00:00.000Z,1618
2021-10-03T00:00:00.000Z,1627
2021-10-04T00:00:00.000Z,1782
2021-10-05T00:00:00.000Z,2431
2021-10-06T00:00:00.000Z,2096
2021-10-07T00:00:00.000Z,1887
2021-10-08T00:00:00.000Z,1790
2021-10-09T00:00:00.000Z,1697
2021-10-10T00:00:00.000Z,2831
2021-10-11T00:00:00.000Z,1700
2021-10-12T00:00:00.000Z,1832
2021-10-13T00:00:00.000Z,2443
2021-10-14T00:00:00.000Z,2638
2021-10-15T00:00:00.000Z,1729
2021-10-16T00:00:00.000Z,1663
2021-10-17T00:00:00.000Z,1663
2021-10-18T00:00:00.000Z,1828
2021-10-19T00:00:00.000Z,4093
2021-10-20T00:00:00.000Z,2025
2021-10-21T00:00:00.000Z,20431
2021-10-22T00:00:00.000Z,16422
2021-10-23T00:00:00.000Z,33076
2021-10-24T00:00:00.000Z,13892
2021-10-25T00:00:00.000Z,14678
2021-10-26T00:00:00.000Z,15910
2021-10-27T00:00:00.000Z,13357
2021-10-28T00:00:00.000Z,14447
2021-10-29T00:00:00.000Z,11740
2021-10-30T00:00:00.000Z,14737
2021-10-31T00:00:00.000Z,12049
2021-11-01T00:00:00.000Z,14690
2021-11-02T00:00:00.000Z,14814
2021-11-03T00:00:00.000Z,15219
2021-11-04T00:00:00.000Z,15178
2021-11-05T00:00:00.000Z,19834
2021-11-06T00:00:00.000Z,14702
2021-11-07T00:00:00.000Z,15074
2021-11-08T00:00:00.000Z,15183
2021-11-09T00:00:00.000Z,14629
2021-11-10T00:00:00.000Z,12670
2021-11-11T00:00:00.000Z,15239
2021-11-12T00:00:00.000Z,15097
2021-11-13T00:00:00.000Z,15132
2021-11-14T00:00:00.000Z,14958
2021-11-15T00:00:00.000Z,15341
2021-11-16T00:00:00.000Z,15691
2021-11-17T00:00:00.000Z,15469
2021-11-18T00:00:00.000Z,15378
2021-11-19T00:00:00.000Z,85519
2021-11-20T00:00:00.000Z,15231
2021-11-21T00:00:00.000Z,15122
2021-11-22T00:00:00.000Z,15415
2021-11-23T00:00:00.000Z,15389
2021-11-24T00:00:00.000Z,15442
2021-11-25T00:00:00.000Z,15213
2021-11-26T00:00:00.000Z,14958
2021-11-27T00:00:00.000Z,16290
2021-11-28T00:00:00.000Z,14537
2021-11-29T00:00:00.000Z,16009
2021-11-30T00:00:00.000Z,14344
2021-12-01T00:00:00.000Z,15071
2021-12-02T00:00:00.000Z,15276
2021-12-03T00:00:00.000Z,14765
2021-12-04T00:00:00.000Z,15416
2021-12-05T00:00:00.000Z,13206
2021-12-06T00:00:00.000Z,15942
2021-12-07T00:00:00.000Z,23764
2021-12-08T00:00:00.000Z,20599
2021-12-09T00:00:00.000Z,16497
2021-12-10T00:00:00.000Z,16074
2021-12-11T00:00:00.000Z,15076
2021-12-12T00:00:00.000Z,15224
2021-12-13T00:00:00.000Z,16408
2021-12-14T00:00:00.000Z,15010
2021-12-15T00:00:00.000Z,16571
2021-12-16T00:00:00.000Z,15865
2021-12-17T00:00:00.000Z,16071
2021-12-18T00:00:00.000Z,15634
2021-12-19T00:00:00.000Z,15304
2021-12-20T00:00:00.000Z,16489
2021-12-21T00:00:00.000Z,15411
2021-12-22T00:00:00.000Z,15788
2021-12-23T00:00:00.000Z,16243
2021-12-24T00:00:00.000Z,14837
2021-12-25T00:00:00.000Z,15637
2021-12-26T00:00:00.000Z,15810
2021-12-27T00:00:00.000Z,16426
2021-12-28T00:00:00.000Z,15841
2021-12-29T00:00:00.000Z,15964
2021-12-30T00:00:00.000Z,15929
2021-12-31T00:00:00.000Z,15885
2022-01-01T00:00:00.000Z,24406
2022-01-02T00:00:00.000Z,91425
2022-01-03T00:00:00.000Z,90147
2022-01-04T00:00:00.000Z,92320
2022-01-05T00:00:00.000Z,99005
2022-01-06T00:00:00.000Z,91512
2022-01-07T00:00:00.000Z,88512
2022-01-08T00:00:00.000Z,85560
2022-01-09T00:00:00.000Z,89934
2022-01-10T00:00:00.000Z,91230
2022-01-11T00:00:00.000Z,88824
2022-01-12T00:00:00.000Z,50786
2022-01-13T00:00:00.000Z,44860
2022-01-14T00:00:00.000Z,17659
2022-01-15T00:00:00.000Z,17616
2022-01-16T00:00:00.000Z,15790
2022-01-17T00:00:00.000Z,5085
2022-01-18T00:00:00.000Z,18229
2022-01-19T00:00:00.000Z,23465
2022-01-20T00:00:00.000Z,34851
2022-01-21T00:00:00.000Z,30828
2022-01-22T00:00:00.000Z,17608
2022-01-23T00:00:00.000Z,16973
2022-01-24T00:00:00.000Z,28956
2022-01-25T00:00:00.000Z,77414
2022-01-26T00:00:00.000Z,77915
2022-01-27T00:00:00.000Z,75808
2022-01-28T00:00:00.000Z,90226
2022-01-29T00:00:00.000Z,91744
2022-01-30T00:00:00.000Z,90531
2022-01-31T00:00:00.000Z,76318
2022-02-01T00:00:00.000Z,96595
2022-02-02T00:00:00.000Z,100341
2022-02-03T00:00:00.000Z,92382
2022-02-04T00:00:00.000Z,92493
2022-02-05T00:00:00.000Z,92024
2022-02-06T00:00:00.000Z,89249
2022-02-07T00:00:00.000Z,95684
2022-02-08T00:00:00.000Z,93955
2022-02-09T00:00:00.000Z,91735
2022-02-10T00:00:00.000Z,88014
2022-02-11T00:00:00.000Z,88451
2022-02-12T00:00:00.000Z,87245
2022-02-13T00:00:00.000Z,88141
2022-02-14T00:00:00.000Z,90098
2022-02-15T00:00:00.000Z,15565
2022-02-16T00:00:00.000Z,18323
2022-02-17T00:00:00.000Z,15495
2022-02-18T00:00:00.000Z,16946
2022-02-19T00:00:00.000Z,17676
2022-02-20T00:00:00.000Z,21871
2022-02-21T00:00:00.000Z,17296
2022-02-22T00:00:00.000Z,17158
2022-02-23T00:00:00.000Z,17634
2022-02-24T00:00:00.000Z,17623
2022-02-25T00:00:00.000Z,16275
2022-02-26T00:00:00.000Z,17189
2022-02-27T00:00:00.000Z,19014
2022-02-28T00:00:00.000Z,17210
2022-03-01T00:00:00.000Z,15453
2022-03-02T00:00:00.000Z,17345
2022-03-03T00:00:00.000Z,17525
2022-03-04T00:00:00.000Z,14376
2022-03-05T00:00:00.000Z,17452
2022-03-06T00:00:00.000Z,18347
2022-03-07T00:00:00.000Z,17446
2022-03-08T00:00:00.000Z,17517
2022-03-09T00:00:00.000Z,17529
2022-03-10T00:00:00.000Z,15360
2022-03-11T00:00:00.000Z,3801
2022-03-12T00:00:00.000Z,3585
2022-03-13T00:00:00.000Z,18700
2022-03-14T00:00:00.000Z,4056
2022-03-15T00:00:00.000Z,17863
2022-03-16T00:00:00.000Z,18287
2022-03-17T00:00:00.000Z,18503
2022-03-18T00:00:00.000Z,18168
2022-03-19T00:00:00.000Z,17771
2022-03-20T00:00:00.000Z,18928
2022-03-21T00:00:00.000Z,17970
2022-03-22T00:00:00.000Z,16131
2022-03-23T00:00:00.000Z,19148
2022-03-24T00:00:00.000Z,18430
2022-03-25T00:00:00.000Z,18295
2022-03-26T00:00:00.000Z,18099
2022-03-27T00:00:00.000Z,17355
2022-03-28T00:00:00.000Z,3792
2022-03-29T00:00:00.000Z,17537
2022-03-30T00:00:00.000Z,87612
2022-03-31T00:00:00.000Z,87448
2022-04-01T00:00:00.000Z,123752
2022-04-02T00:00:00.000Z,84229
2022-04-03T00:00:00.000Z,85932
2022-04-04T00:00:00.000Z,87735
2022-04-05T00:00:00.000Z,83656
2022-04-06T00:00:00.000Z,74805
2022-04-07T00:00:00.000Z,72894
2022-04-08T00:00:00.000Z,85867
2022-04-09T00:00:00.000Z,70730
2022-04-10T00:00:00.000Z,77982
2022-04-11T00:00:00.000Z,86047
2022-04-12T00:00:00.000Z,
