Time,Usage for R03_n3
2022-01-30T00:00:00.000Z,58221
2022-01-31T00:00:00.000Z,125852
2022-02-01T00:00:00.000Z,62551
2022-02-02T00:00:00.000Z,92402
2022-02-03T00:00:00.000Z,112498
2022-02-04T00:00:00.000Z,99090
2022-02-05T00:00:00.000Z,93618
2022-02-06T00:00:00.000Z,96443
2022-02-07T00:00:00.000Z,143304
2022-02-08T00:00:00.000Z,61093
2022-02-09T00:00:00.000Z,152342
2022-02-10T00:00:00.000Z,63692
2022-02-11T00:00:00.000Z,107726
2022-02-12T00:00:00.000Z,141627
2022-02-13T00:00:00.000Z,91227
2022-02-14T00:00:00.000Z,101650
2022-02-15T00:00:00.000Z,122584
2022-02-16T00:00:00.000Z,49041
2022-02-17T00:00:00.000Z,93749
2022-02-18T00:00:00.000Z,98708
2022-02-19T00:00:00.000Z,100844
2022-02-20T00:00:00.000Z,101177
2022-02-21T00:00:00.000Z,125107
2022-02-22T00:00:00.000Z,93763
2022-02-23T00:00:00.000Z,122018
2022-02-24T00:00:00.000Z,61991
2022-02-25T00:00:00.000Z,61764
2022-02-26T00:00:00.000Z,143652
2022-02-27T00:00:00.000Z,139418
2022-02-28T00:00:00.000Z,90450
2022-03-01T00:00:00.000Z,77743
2022-03-02T00:00:00.000Z,98354
2022-03-03T00:00:00.000Z,61582
2022-03-04T00:00:00.000Z,143764
2022-03-05T00:00:00.000Z,65594
2022-03-06T00:00:00.000Z,104546
2022-03-07T00:00:00.000Z,65902
2022-03-08T00:00:00.000Z,165907
2022-03-09T00:00:00.000Z,64034
2022-03-10T00:00:00.000Z,172400
2022-03-11T00:00:00.000Z,133400
2022-03-12T00:00:00.000Z,180037
2022-03-13T00:00:00.000Z,48563
2022-03-14T00:00:00.000Z,115314
2022-03-15T00:00:00.000Z,58787
2022-03-16T00:00:00.000Z,96304
2022-03-17T00:00:00.000Z,60645
2022-03-18T00:00:00.000Z,174140
2022-03-19T00:00:00.000Z,45807
2022-03-20T00:00:00.000Z,179744
2022-03-21T00:00:00.000Z,60934
2022-03-22T00:00:00.000Z,155396
2022-03-23T00:00:00.000Z,88921
2022-03-24T00:00:00.000Z,49623
2022-03-25T00:00:00.000Z,175616
2022-03-26T00:00:00.000Z,94849
2022-03-27T00:00:00.000Z,112443
2022-03-28T00:00:00.000Z,90613
2022-03-29T00:00:00.000Z,108518
2022-03-30T00:00:00.000Z,89603
2022-03-31T00:00:00.000Z,85463
2022-04-01T00:00:00.000Z,161906
2022-04-02T00:00:00.000Z,83614
2022-04-03T00:00:00.000Z,84488
2022-04-04T00:00:00.000Z,155684
2022-04-05T00:00:00.000Z,88789
2022-04-06T00:00:00.000Z,148250
2022-04-07T00:00:00.000Z,90846
2022-04-08T00:00:00.000Z,163761
2022-04-09T00:00:00.000Z,84305
2022-04-10T00:00:00.000Z,165003
2022-04-11T00:00:00.000Z,165339
2022-04-12T00:00:00.000Z,
